Ticker,MSE,MAE,MAPE,R2
PHOE.TA,177630.9072,279.5614636,0.045401487,0.801837075
PHTM.TA,760.5725971,20.01930246,0.006724607,0.962990274
PLNT.TA,10000.05492,54.51527279,0.234835947,-3.294526323
PLSN.TA,9597.193135,85.83944446,0.005080427,0.998799377
PLCR.TA,1244.012279,20.18870597,1.073778424,0.920028183
PPIL.TA,1023.539864,22.51792208,0.81308074,0.978318587
PLAZ-L.TA,112.0405263,6.701899714,0.472636337,0.975323445
PLUR.TA,97823.04715,297.7397508,0.177461865,-3.660194028
POLI.TA,12870.15459,92.3135767,0.020295282,0.939905192
POLY.TA,24210.14636,113.7586439,0.023354931,0.886223227
POLP.TA,95.21890269,8.600828929,0.006919711,0.98000515
PMVM.TA,687.4745793,16.28330856,0.080433775,0.454089846
PRSK.TA,31410.68817,150.4812825,0.013981923,0.968834652
PRIM.TA,2607.194318,30.28997439,0.025651209,0.970202818
PRMG.TA,615.2488514,17.13866434,0.011545139,0.838987341
PRTC.TA,42784.66943,152.1462954,0.00890556,0.982117464
PRPD.TA,123.9680042,8.33585414,0.004146901,0.943433117
PTBL.TA,53419.15459,198.8365306,0.007723671,0.982230521
PULS.TA,4462.073828,26.95130031,0.060917226,0.470244526
PPBT.TA,658.9386738,9.018205735,1.086880195,-105.8001883
QLTU.TA,11505985.03,2362.540524,0.0906171,0.52254006
QNCO.TA,164.6234028,7.436601236,0.013817453,0.983491051
QLRD.TA,1487.108889,23.72861375,0.006540919,0.975057009
RLCO.TA,7362.152743,72.21591799,0.014892981,0.986710762
RMN.TA,82.0902177,6.647676429,0.004597817,0.996193929
RMLI.TA,18152.91909,118.2709872,0.004846341,0.996143779
RANI.TA,9.107433707,2.387717703,0.006014636,0.998546799
RPAC.TA,490.8178533,15.82633962,0.004742772,0.998077437
RATI.TA,164.26225,9.876382907,0.025502789,0.920133586
RTPT.TA,1.781196381,1.217308245,0.039819409,0.909301066
BRIH.TA,0.96822214,0.747838999,0.00838064,0.98238994
RAVD.TA,10.7170288,2.758587177,0.003494065,0.994584201
RVL.TA,865.1358189,6.444747789,0.03224059,0.056351924
RAYG-M.TA,403.7738921,16.50679135,0.234539541,0.41100185
RZR.TA,1788.446345,41.66908709,0.079094641,0.352691827
RIT1.TA,23.46103778,3.936586839,0.002223873,0.999415404
AZRT.TA,56.7339847,5.459588842,0.012161366,0.988324193
REKA.TA,149.2220827,7.934170925,0.005641974,0.919537194
RTMD-L.TA,152.62357,7.910617888,0.339796157,0.398997442
RTLS.TA,6730.721863,61.87215748,0.007701745,0.985121308
RMON.TA,1461.652666,30.38268391,0.00651575,0.984059016
RIMO.TA,425.5398263,16.50273859,0.003355919,0.995429776
ROBO.TA,96.19079513,5.498103956,0.044148312,0.871976847
RTEN.TA,144.8211828,5.33010879,0.025515433,0.849159648
ROTS.TA,32976.54489,132.4370497,0.019536062,0.974476376
RSEL.TA,40933.06637,101.6201991,0.068475305,0.681990043
SRAC.TA,1111.524251,28.86542484,0.007220108,0.997947002
SANO1.TA,69072.98282,237.3166299,0.006997406,0.988912937
SPNS.TA,12141.44369,48.4932288,0.004447758,0.996379798
SRFT.TA,12300.94932,96.09913381,0.022710673,0.913412214
SARN.TA,0.32432937,0.416396661,0.006753603,0.94152152
SVRE.TA,5429.880272,43.9663483,16.60373985,-383.3563569
SVRT.TA,13336.73032,42.46910562,0.112594379,-2.871724945
SHNP.TA,277.4267683,12.15845374,0.007465775,0.995299098
SCDX.TA,14.31922212,3.157419089,0.008926257,0.987535702
SCOP.TA,5660.377739,57.20432124,0.004258923,0.998316269
SEMG.TA,29.01457286,4.403287863,0.015392288,0.98682984
SLARL.TA,196.1316337,12.30371163,0.013520593,0.979344453
SHGR.TA,1836.721667,40.01301912,0.031613398,0.954720904
SHMM.TA,27.49452689,3.464516477,0.023999975,0.900126666
SHAN.TA,44.70342282,5.300662268,0.011085788,0.992883393
SPEN.TA,316.4860597,15.5317194,0.005987848,0.995885186
SMNR.TA,394.2262425,16.05328744,0.009868396,0.99296262
